title,authors,journal,year,keywords,abstract,url,pmcid
Genomic stability in response to high versus low linear energy transfer radiation in Arabidopsis thaliana,Neil D Huefner; Kaoru Yoshiyama; Joanna D Friesner; Phillip A Conklin; Anne B Britt,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4033213/,PMC4033213
Acceleration profiles and processing methods for parabolic flight,Christopher E Carr; Noelle C Bryan; Kendall N Saboda; Srinivasa A Bhattaru; Gary Ruvkun; Maria T Zuber,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6081456/,PMC6081456
Toward countering muscle and bone loss with spaceflight: GSK3 as a potential target,Ryan W Baranowski; Jessica L Braun; Briana L Hockey; Jenalyn L Yumol; Mia S Geromella; Colton JF Watson; Nigel Kurgan; Holt N Messner; Kennedy C Whitley; Adam J MacNeil; Guillemette Gauquelin-Koch; Fabrice Bertile; William Gittings; Rene Vandenboom; Wendy E Ward; Val A Fajardo,iScience,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10285634/,PMC10285634
Cytoskeleton structure and total methylation of mouse cardiac and lung tissue during space flight,Irina V Ogneva; Sergey S Loktev; Vladimir N Sychev,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5955502/,PMC5955502
Spaceflight increases sarcoplasmic reticulum Ca2+ leak and this cannot be counteracted with BuOE treatment,Jessica L Braun; Val A Fajardo,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11271499/,PMC11271499
Inter-agency perspective: Translating advances in biomarker discovery and medical countermeasures development between terrestrial and space radiation environments,Andrea L DiCarlo; Lisa S Carnell; Carmen I Rios; Pataje G Prasanna,Life sciences in space research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9832585/,PMC9832585
Genomic and Functional Characterization of Enterococcus faecalis Isolates Recovered From the International Space Station and Their Potential for Pathogenicity,Noelle C Bryan; Francois Lebreton; Michael Gilmore; Gary Ruvkun; Maria T Zuber; Christopher E Carr,Frontiers in Microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7829349/,PMC7829349
Evaluation of in vitro macrophage differentiation during space flight,M Teresa Ortega; Nanyan Lu; Stephen K Chapes,Advances in space research : the official journal of the Committee on Space Research (COSPAR),,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3570223/,PMC3570223
Cardiovascular progenitor cells cultured aboard the International Space Station exhibit altered developmental and functional properties,Jonathan Baio; Aida F Martinez; Ivan Silva; Carla V Hoehn; Stephanie Countryman; Leonard Bailey; Nahidh Hasaniya; Michael J Pecaut; Mary Kearns-Jonker,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6062551/,PMC6062551
Identification of Critical Host Mitochondrion-Associated Genes during Ehrlichia chaffeensis Infections,Tonia Von Ohlen; Alison Luce-Fedrow; M Teresa Ortega; Roman R Ganta; Stephen K Chapes,Infection and Immunity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3457586/,PMC3457586
Ehrlichia chaffeensis replication sites in adult Drosophila melanogaster,Rishi Drolia; Tonia Von Ohlen; Stephen K Chapes,International journal of medical microbiology : IJMM,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3558598/,PMC3558598
"Antiviral screening of natural, anti-inflammatory compound library against African swine fever virus",Joshua A Jackman; Astghik Hakobyan; Rafayela Grigoryan; Roza Izmailyan; Charles C Elrod; Hovakim Zakaryan,Virology Journal,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11046949/,PMC11046949
Understanding macrophage differentiation during space flight: The importance of ground-based experiments before space flight,Stephen K Chapes; M Teresa Ortega,Recent patents on space technology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3890248/,PMC3890248
Bone Marrow Leptin Signaling Mediates Obesity-Associated Adipose Tissue Inflammation in Male Mice,Lea H Dib; M Teresa Ortega; Sherry D Fleming; Stephen K Chapes; Tonatiuh Melgarejo,Endocrinology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3868799/,PMC3868799
Establishment and characterization of DB-1: a leptin receptor-deficient murine macrophage cell line,Lea H Dib; M Teresa Ortega; Tonatiuh Melgarejo; Stephen K Chapes,Cytotechnology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4960141/,PMC4960141
Characterization of the naive murine antibody repertoire using unamplified high-throughput sequencing,Trisha A Rettig; Claire Ward; Bailey A Bye; Michael J Pecaut; Stephen K Chapes,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5761896/,PMC5761896
Validation of Methods to Assess the Immunoglobulin Gene Repertoire in Tissues Obtained from Mice on the International Space Station,Trisha A Rettig; Claire Ward; Michael J Pecaut; Stephen K Chapes,Gravitational and space research : publication of the American Society for Gravitational and Space Research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5736159/,PMC5736159
Effects of spaceflight on the immunoglobulin repertoire of unimmunized C57BL/6 mice,Claire Ward; Trisha A Rettig; Savannah Hlavacek; Bailey A Bye; Michael J Pecaut; Stephen K Chapes,Life sciences in space research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5826609/,PMC5826609
A comparison of unamplified and massively multiplexed PCR amplification for murine antibody repertoire sequencing,Trisha A Rettig; Michael J Pecaut; Stephen K Chapes,FASEB bioAdvances,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366624/,PMC6366624
Effect of spaceflight on Pseudomonas aeruginosa final cell density is modulated by nutrient and oxygen availability,Wooseong Kim; Farah K Tengra; Jasmine Shong; Nicholas Marchand; Hon Kit Chan; Zachary Young; Ravindra C Pangule; Macarena Parra; Jonathan S Dordick; Joel L Plawsky; Cynthia H Collins,BMC Microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4228280/,PMC4228280
An Analysis of the Effects of Spaceflight and Vaccination on Antibody Repertoire Diversity,Trisha A Rettig; John C Tan; Nina C Nishiyama; Stephen K Chapes; Michael J Pecaut,ImmunoHorizons,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10996920/,PMC10996920
"Preclinical development of TAK-754, a high-performance AAV8-based vector expressing coagulation factor VIII",Johannes Lengler; Markus Weiller; Franziska Horling; Josef Mayrhofer; Maria Schuster; Falko G Falkner; Irene Gil-Farina; Matthias Klugmann; Friedrich Scheiflinger; Werner Hoellriegl; Hanspeter Rottensteiner,Molecular Therapy. Methods & Clinical Development,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11929063/,PMC11929063
Effects of spaceflight aboard the International Space Station on mouse estrous cycle and ovarian gene expression,Xiaoman Hong; Anamika Ratri; Sungshin Y Choi; Joseph S Tash; April E Ronca; Joshua S Alwood; Lane K Christenson,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7954810/,PMC7954810
NASA GeneLab RNA-seq consensus pipeline: standardized processing of short-read RNA-seq data,Eliah G Overbey; Amanda M Saravia-Butler; Zhe Zhang; Komal S Rathi; Homer Fogle; Willian A da Silveira; Richard J Barker; Joseph J Bass; Afshin Beheshti; Daniel C Berrios; Elizabeth A Blaber; Egle Cekanaviciute; Helio A Costa; Laurence B Davin; Kathleen M Fisch; Samrawit G Gebre; Matthew Geniza; Rachel Gilbert; Simon Gilroy; Gary Hardiman; Raúl Herranz; Yared H Kidane; Colin PS Kruse; Michael D Lee; Ted Liefeld; Norman G Lewis; J Tyson McDonald; Robert Meller; Tejaswini Mishra; Imara Y Perera; Shayoni Ray; Sigrid S Reinsch; Sara Brin Rosenthal; Michael Strong; Nathaniel J Szewczyk; Candice GT Tahimic; Deanne M Taylor; Joshua P Vandenbrink; Alicia Villacampa; Silvio Weging; Chris Wolverton; Sarah E Wyatt; Luis Zea; Sylvain V Costes; Jonathan M Galazka,iScience,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/,PMC8044432
Spaceflight Promotes Biofilm Formation by Pseudomonas aeruginosa,Wooseong Kim; Farah K Tengra; Zachary Young; Jasmine Shong; Nicholas Marchand; Hon Kit Chan; Ravindra C Pangule; Macarena Parra; Jonathan S Dordick; Joel L Plawsky; Cynthia H Collins,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3639165/,PMC3639165
NASA GeneLab: interfaces for the exploration of space omics data,Daniel C Berrios; Jonathan Galazka; Kirill Grigorev; Samrawit Gebre; Sylvain V Costes,Nucleic Acids Research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7778922/,PMC7778922
Comprehensive Multi-Omics Analysis Reveals Mitochondrial Stress as a Central Biological Hub for Spaceflight Impact,Willian A da Silveira; Hossein Fazelinia; Sara Brin Rosenthal; Evagelia C Laiakis; Man S Kim; Cem Meydan; Yared Kidane; Komal S Rathi; Scott M Smith; Benjamin Stear; Yue Ying; Yuanchao Zhang; Jonathan Foox; Susana Zanello; Brian Crucian; Dong Wang; Adrienne Nugent; Helio A Costa; Sara R Zwart; Sonja Schrepfer; R A Leo Elworth; Nicolae Sapoval; Todd Treangen; Matthew MacKay; Nandan S Gokhale; Stacy M Horner; Larry N Singh; Douglas C Wallace; Jeffrey S Willey; Jonathan C Schisler; Robert Meller; J Tyson McDonald; Kathleen M Fisch; Gary Hardiman; Deanne Taylor; Christopher E Mason; Sylvain V Costes; Afshin Beheshti,Cell,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7870178/,PMC7870178
A New Era for Space Life Science: International Standards for Space Omics Processing,Lindsay Rutter; Richard Barker; Daniela Bezdan; Henry Cope; Sylvain V Costes; Lovorka Degoricija; Kathleen M Fisch; Mariano I Gabitto; Samrawit Gebre; Stefania Giacomello; Simon Gilroy; Stefan J Green; Christopher E Mason; Sigrid S Reinsch; Nathaniel J Szewczyk; Deanne M Taylor; Jonathan M Galazka; Raul Herranz; Masafumi Muratani,Patterns,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7733874/,PMC7733874
Knowledge Network Embedding of Transcriptomic Data from Spaceflown Mice Uncovers Signs and Symptoms Associated with Terrestrial Diseases,Charlotte A Nelson; Ana Uriarte Acuna; Amber M Paul; Ryan T Scott; Atul J Butte; Egle Cekanaviciute; Sergio E Baranzini; Sylvain V Costes,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7828077/,PMC7828077
Spatially resolved multiomics on the neuronal effects induced by spaceflight in mice,Yuvarani Masarapu; Egle Cekanaviciute; Zaneta Andrusivova; Jakub O Westholm; Åsa Björklund; Robin Fallegger; Pau Badia-i-Mompel; Valery Boyko; Shubha Vasisht; Amanda Saravia-Butler; Samrawit Gebre; Enikő Lázár; Marta Graziano; Solène Frapard; Robert G Hinshaw; Olaf Bergmann; Deanne M Taylor; Douglas C Wallace; Christer Sylvén; Konstantinos Meletis; Julio Saez-Rodriguez; Jonathan M Galazka; Sylvain V Costes; Stefania Giacomello,Nature Communications,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166911/,PMC11166911
Inspiration4 data access through the NASA Open Science Data Repository,Lauren M Sanders; Kirill A Grigorev; Ryan T Scott; Amanda M Saravia-Butler; San-huei Lai Polo; Rachel Gilbert; Eliah G Overbey; JangKeun Kim; Christopher E Mason; Sylvain V Costes,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11094041/,PMC11094041
NASA GeneLab derived microarray studies of Mus musculus and Homo sapiens organisms in altered gravitational conditions,Konstantinos I Adamopoulos; Lauren M Sanders; Sylvain V Costes,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11053165/,PMC11053165
Celebrating 30 years of access to NASA Space Life Sciences data,Lauren M Sanders; Danielle K Lopez; Alan E Wood; Ryan T Scott; Samrawit G Gebre; Amanda M Saravia-Butler; Sylvain V Costes,GigaScience,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11403809/,PMC11403809
Biological horizons: pioneering open science in the cosmos,Sylvain V Costes; Chelle L Gentemann; Steven H Platts; Lisa A Carnell,Nature Communications,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167097/,PMC11167097
Dichotomous effects on lymphatic transport with loss of caveolae in mice,Gaurav Baranwal; Heidi A Creed; Walter E Cromer; Wei Wang; Bradley D Upchurch; Matt C Smithhart; Suman S Vadlamani; Mary-Catherine C Clark; Napoleon C Busbuso; Stephanie N Blais; Andrea J Reyna; Ranjeet M Dongaonkar; David C Zawieja; Joseph M Rutkowski,"Acta physiologica (Oxford, England)",,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8513672/,PMC8513672
Predicting how varying moisture conditions impact the microbiome of dust collected from the International Space Station,Nicholas Nastasi; Ashleigh Bope; Marit E Meyer; John M Horack; Karen C Dannemiller,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11386075/,PMC11386075
Aging and Estrogen Status: A Possible Endothelium-Dependent Vascular Coupling Mechanism in Bone Remodeling,"Rhonda D Prisby; James M Dominguez, II; Judy Muller-Delp; Matthew R Allen; Michael D Delp",PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3502426/,PMC3502426
Chronic Skeletal Unloading of the Rat Femur: Mechanisms and Functional Consequences of Vascular Remodeling,John N Stabley; Rhonda D Prisby; Bradley J Behnke; Michael D Delp,Bone,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3856860/,PMC3856860
Fungal diversity differences in the indoor dust microbiome from built environments on earth and in space,Nicholas Nastasi; Sarah R Haines; Ashleigh Bope; Marit E Meyer; John M Horack; Karen C Dannemiller,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11126634/,PMC11126634
Differential effects of aging and exercise on intra-abdominal adipose arteriolar function and blood flow regulation,"Robert T Davis, III; John N Stabley; James M Dominguez, II; Michael W Ramsey; Danielle J McCullough; Lisa A Lesniewski; Michael D Delp; Brad J Behnke",Journal of Applied Physiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3615599/,PMC3615599
"Spaceflight-induced alterations in cerebral artery vasoconstrictor, mechanical, and structural properties: implications for elevated cerebral perfusion and intracranial pressure","Curtis R Taylor; Mina Hanna; Bradley J Behnke; John N Stabley; Danielle J McCullough; Robert T Davis, III; Payal Ghosh; Anthony Papadopoulos; Judy M Muller-Delp; Michael D Delp",The FASEB Journal,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3659353/,PMC3659353
Exercise Training Augments Regional Bone and Marrow Blood Flow during Exercise,John N Stabley; Natasha C Moningka; Bradley J Behnke; Michael D Delp,Medicine and science in sports and exercise,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4169763/,PMC4169763
Effects of skeletal unloading on the vasomotor properties of the rat femur principal nutrient artery,Rhonda D Prisby; Bradley J Behnke; Matthew R Allen; Michael D Delp,Journal of Applied Physiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4398884/,PMC4398884
Spaceflight on the Bion-M1 biosatellite alters cerebral artery vasomotor and mechanical properties in mice,Svetlana I Sofronova; Olga S Tarasova; Dina Gaynullina; Anna A Borzykh; Bradley J Behnke; John N Stabley; Danielle J McCullough; Joshua J Maraj; Mina Hanna; Judy M Muller-Delp; Olga L Vinogradova; Michael D Delp,Journal of Applied Physiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4385880/,PMC4385880
Effects of spaceflight and ground recovery on mesenteric artery and vein constrictor properties in mice,"Bradley J Behnke; John N Stabley; Danielle J McCullough; Robert T Davis, III; James M Dominguez, II; Judy M Muller-Delp; Michael D Delp",The FASEB Journal,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4050424/,PMC4050424
Type 2 diabetes alters bone and marrow blood flow and vascular control mechanisms in the ZDF rat,John N Stabley; Rhonda D Prisby; Bradley J Behnke; Michael D Delp,The Journal of endocrinology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4379453/,PMC4379453
Impact of Spaceflight and Artificial Gravity on the Mouse Retina: Biochemical and Proteomic Analysis,Xiao W Mao; Stephanie Byrum; Nina C Nishiyama; Michael J Pecaut; Vijayalakshmi Sridharan; Marjan Boerma; Alan J Tackett; Dai Shiba; Masaki Shirakawa; Satoru Takahashi; Michael D Delp,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6165321/,PMC6165321
Apollo Lunar Astronauts Show Higher Cardiovascular Disease Mortality: Possible Deep Space Radiation Effects on the Vascular Endothelium,Michael D Delp; Jacqueline M Charvat; Charles L Limoli; Ruth K Globus; Payal Ghosh,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4964660/,PMC4964660
Simulated Microgravity Induces Regionally Distinct Neurovascular and Structural Remodeling of Skeletal Muscle and Cutaneous Arteries in the Rat,Olga S Tarasova; Vjatcheslav U Kalenchuk; Anatoly S Borovik; Veronika O Golubinskaya; Michael D Delp; Olga L Vinogradova,Frontiers in Physiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7339929/,PMC7339929
Effects of age and exercise training on coronary microvascular smooth muscle phenotype and function,Judy M Muller-Delp; Kazuki Hotta; Bei Chen; Bradley J Behnke; Joshua J Maraj; Michael D Delp; Tiffani R Lucero; Jeremy A Bramy; David B Alarcon; Hannah E Morgan; Morgan R Cowan; Anthony D Haynes,Journal of Applied Physiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5866446/,PMC5866446
DEVELOPMENT OF OTOLITH RECEPTORS IN JAPANESE QUAIL,David Huss; Rena Navaluri; Kathleen F Faulkner; J David Dickman,Developmental neurobiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2910419/,PMC2910419
Spaceflight decelerates the epigenetic clock orchestrated with a global alteration in DNA methylome and transcriptome in the mouse retina,Zhong Chen; Seta Stanbouly; Nina C Nishiyama; Xin Chen; Michael D Delp; Hongyu Qiu; Xiao W Mao; Charles Wang,Precision Clinical Medicine,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8220224/,PMC8220224
Spatial and temporal characteristics of vestibular convergence,Kimberly L McArthur; Mridha Zakir; Asim Haque; J David Dickman,Neuroscience,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3166430/,PMC3166430
The CaV1.2 L-type calcium channel regulates bone homeostasis in the middle and inner ear,Chike Cao; Aaron B Oswald; Brian A Fabella; Yinshi Ren; Ramona Rodriguiz; George Trainor; Matthew B Greenblatt; Matthew J Hilton; Geoffrey S Pitt,Bone,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6615562/,PMC6615562
SIMULATED MICROGRAVITY ENHANCES OLIGODENDROCYTE MITOCHONDRIAL FUNCTION AND LIPID METABOLISM,Araceli Espinosa-Jeffrey; Kevin Nguyen; Shalini Kumar; Ochiai Toshimasa; Ryuji Hirose; Karen Reue; Laurent Vergnes; Jason Kinchen; Jean de Vellis,Journal of neuroscience research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324008/,PMC7324008
